time,One_full_time_working_person_heat_demand[kW],One_pensioneer_heat_demand[kW],Two_full_time_working_persons_heat_demand[kW],Two_pensioneers_heat_demand[kW],One_full_time_and_one_part_time_working_person_heat_demand[kW],Two_full_time_working_persons_one_child_heat_demand[kW],"One_full_time_and_one_part_time_working_person,_one_child_heat_demand[kW]",Two_full_time_working_persons_two_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_two_children_heat_demand[kW],Two_full_time_working_persons_three_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_three_children_heat_demand[kW]
12/9/2015 8:00,4.20953,2.752173167,3.855007333,4.646299,3.440994,5.587733333,3.468432833,3.317237667,4.661734667,3.5563465,3.633521167
12/9/2015 9:00,3.843598333,4.516486333,3.315034833,2.9630115,3.141869667,5.208714833,3.166924167,3.036215333,2.9892355,3.266698,3.760782333
12/9/2015 10:00,3.530941667,2.351595333,3.045375333,2.721986833,2.886296,3.6572035,2.909312,2.834414833,2.790558,2.794861,5.379989
12/9/2015 11:00,3.3926305,2.190853167,2.926085167,2.6153635,2.773236167,3.513946667,2.795350833,2.549549667,2.510100833,2.685383,2.928402
12/9/2015 12:00,3.320849667,2.108417167,2.864174833,2.560027833,2.7145605,3.439599,2.736207,2.541308833,2.501986333,2.628566333,2.866442833
12/9/2015 13:00,3.350055,2.020431167,2.889364167,2.5825415,2.738432667,3.469848167,2.760271,2.715084,2.397577333,2.651682667,2.891652
12/9/2015 14:00,3.479854333,2.002041667,3.001313833,2.6826035,2.844535167,3.6821875,4.268410333,3.529095833,2.375754167,2.754424667,3.003690667
12/9/2015 15:00,3.681430833,2.0415605,3.175169333,4.2391915,3.009309,3.813073667,3.033306667,2.460725333,2.422650667,2.913978,3.177684
12/9/2015 16:00,3.865156,2.292112,3.333629333,2.9796305,3.960368833,4.003368167,3.1846865,2.762719667,2.719971333,3.2837625,5.668469667
12/9/2015 17:00,4.099094167,2.510733167,3.535397167,5.126952167,4.516819833,4.245671833,3.377439667,4.9870695,2.9794015,3.468932667,3.981319833
12/9/2015 18:00,6.183751,2.598265,3.636894,3.250691,3.4469145,4.3675595,3.755760333,3.131730167,3.083272167,3.562080333,3.639773667
12/9/2015 19:00,4.195793,2.7093025,3.618798667,4.635708,3.654125167,4.345829,4.576946833,3.265565833,3.215037,3.5454735,4.0647875
12/9/2015 20:00,3.926550167,2.726455667,3.386581667,3.026959,3.209677667,4.066959167,3.235273167,3.286241167,3.235392667,3.107999,3.537594167
12/9/2015 21:00,3.2413405,2.520918833,2.907779167,2.498733167,2.649565667,3.357245167,2.670695167,3.038503667,2.991488,3.968690833,3.092606667
12/9/2015 22:00,2.0404085,1.8709295,1.871996667,1.5729415,1.6678895,2.113370833,1.905551,2.476354667,2.220168,6.5145435,2.647456333
12/9/2015 23:00,1.519322333,1.178426833,1.310389167,1.171238,1.241937667,1.6515495,1.251841833,1.4203765,1.398399167,1.202595167,1.311426833
12/10/2015 0:00,1.941927667,1.491456,1.674878833,1.497023167,1.587389,2.011367667,1.6000465,1.797675333,1.769860333,1.537101833,1.676204167
12/10/2015 1:00,2.045778667,1.602695333,1.7644475,1.5770815,1.672279333,2.118933333,1.685616,1.931753833,1.901863333,1.619303167,1.765845833
12/10/2015 2:00,2.149461833,1.596242167,1.853873,1.65701,1.7570335,2.226323833,1.771044167,1.923976167,1.894205667,1.701371833,1.855341333
12/10/2015 3:00,2.364953667,1.692046333,2.039731167,1.823131333,1.933183167,2.449521167,1.948599167,2.039451167,2.007894,1.871941333,2.0413465
12/10/2015 4:00,3.078839333,1.774506667,2.879805167,2.3734625,2.516733,3.188934167,2.536803167,2.138840167,2.105745167,2.437006333,2.657548667
12/10/2015 5:00,4.518503,2.488595833,3.897130333,3.483292833,3.693557333,4.757977,5.236382833,3.220837,3.394618333,5.326634,6.170841667
12/10/2015 6:00,5.5908615,3.2515835,6.572104333,6.060053167,4.794493833,7.096357,5.167479167,5.663135833,3.858543333,4.649716333,4.827705333
12/10/2015 7:00,5.379656667,3.158427667,4.639859833,5.8972355,4.397488667,5.649923833,4.432556,4.249489667,3.747998,4.482541,5.529780667
12/10/2015 8:00,6.867269,3.055997667,4.4134845,5.346007333,4.407298333,5.30017,4.4406555,5.648687833,3.626447,4.274787,4.416978667
12/10/2015 9:00,4.820815167,3.040723,4.157868667,3.716343333,3.9406755,4.993200333,5.373290833,3.665031833,5.573567333,5.21703,4.161161333
12/10/2015 10:00,4.5305955,3.672202167,3.907559667,3.492615667,3.7034415,4.6926035,3.7329745,3.582973167,3.527533333,3.5861205,3.910653667
12/10/2015 11:00,4.366163167,2.813881667,3.765739167,3.365854833,3.569030167,4.522291333,3.597490833,5.135567667,3.339137833,3.680327333,3.768721833
12/10/2015 12:00,4.277096333,2.752820667,3.688920833,3.297193667,3.496224333,4.507937333,3.524103833,3.318018667,3.266678333,3.385466833,3.691842
12/10/2015 13:00,4.317919167,2.641555333,3.724129833,3.328664,3.7539535,4.4723225,3.5577395,3.183908667,3.134643,3.417780333,3.727079
12/10/2015 14:00,4.425775,2.663500667,3.817153833,3.411809333,3.617758,4.584035667,3.646608333,3.210359667,3.160684667,3.503152167,3.820176667
12/10/2015 15:00,4.592282833,2.6784855,3.960763167,3.540169333,3.753866833,4.756496167,3.7838015,3.228421667,3.1784675,3.634948833,4.407024167
12/10/2015 16:00,4.747546,2.978030333,4.376035,3.659861667,3.880783667,4.917312167,3.911730667,3.589467167,3.755220167,3.757844667,4.5391755
12/10/2015 17:00,4.925688,3.148612333,8.7363225,3.7971905,4.026402667,5.179722667,5.808594,3.795072333,3.7363505,3.8988505,4.696674667
12/10/2015 18:00,5.204797,3.1867355,4.295540167,3.839396,4.071156167,5.158531833,4.103621,10.14963917,3.781590667,3.9421865,4.298942
12/10/2015 19:00,4.943430667,3.205727,4.263623333,3.810868167,4.040905833,5.120201667,4.073128833,3.8639135,3.804126667,3.912894,4.266999333
12/10/2015 20:00,4.675950167,3.201470333,4.032925833,3.604668667,3.822258833,4.9210545,3.85274,3.858783167,3.799075333,3.701174333,4.036119
12/10/2015 21:00,4.017570833,2.908410667,3.465084833,3.097126333,3.284080667,5.388906667,3.310269167,3.505553833,3.451312,4.930126833,3.467829167
12/10/2015 22:00,2.775527167,2.260243333,2.393843833,2.1396415,2.268796833,2.874776667,4.261333,2.7243075,2.682153833,2.196925333,2.838861
12/10/2015 23:00,2.148449167,1.759939833,1.853000333,1.880589,3.723180667,2.225275333,1.7702105,2.121283,2.088459833,1.700571167,1.854466833
12/11/2015 0:00,2.1375085,1.6509835,1.843563333,1.6477955,1.747262333,2.2139435,1.761196667,1.989955833,1.959165167,1.691911667,1.8450235
12/11/2015 1:00,2.1915835,1.714199167,1.890203,1.689481,1.791464667,2.269951167,1.805750833,2.0661515,2.034180833,1.734712833,1.8916985
12/11/2015 2:00,2.3043485,1.711264333,1.9874605,1.776411333,1.883641833,2.386749167,1.8986625,2.062614167,2.030698833,1.823970167,1.989034667
12/11/2015 3:00,2.535367667,1.813972167,2.4110715,1.9545035,2.072484333,2.626029333,2.089011167,2.186410167,2.152579167,2.006829833,2.188441667
12/11/2015 4:00,3.300695167,1.902374333,2.846791667,2.544490167,2.698085667,3.418723833,2.7196005,2.292960833,2.478775,2.612612,2.849046167
12/11/2015 5:00,4.844098667,2.667919167,4.177951167,3.734293167,3.959708833,5.0173175,4.215644333,3.215686167,4.909879667,3.834269167,4.181259167
12/11/2015 6:00,6.218091167,3.561485667,5.169487167,4.620538667,5.121943167,6.285956,5.387241667,4.4228885,4.5791685,4.968602,5.173580333
12/11/2015 7:00,7.5173875,3.3860185,5.198560667,4.445988667,4.716231,5.973536333,4.751958667,4.0812215,4.018072667,5.01374,4.978139333
12/11/2015 8:00,5.485923,4.498514167,4.731512833,4.229072833,4.4843545,5.759990333,4.5201145,3.9488645,3.887762667,4.3422945,5.621505667
12/11/2015 9:00,5.168194833,3.259832,4.457478,3.984136833,4.224633167,6.1324255,4.258323,3.929127167,4.089625833,4.090801667,6.733497833
12/11/2015 10:00,4.8570625,3.1868465,4.189132167,3.744287,3.970305667,5.030744833,4.001966167,3.841157,3.781721333,3.844530833,4.6355735
12/11/2015 11:00,4.6807815,3.016645333,4.0370925,3.6083925,3.826208,4.848159333,3.856719833,3.6360115,3.579750167,5.455079,4.040289
12/11/2015 12:00,4.585296167,2.951185,3.954738333,3.534783667,3.748156,4.7492605,5.179237833,3.557110167,3.502070167,3.629418667,3.957869667
12/11/2015 13:00,4.629061167,2.831901167,3.992485167,3.792882,4.008290667,4.794591,3.814105167,3.413335667,3.360519833,3.664059667,3.995646
12/11/2015 14:00,4.744688167,2.855428333,4.092212333,3.6576595,3.878448167,4.9143535,3.9093765,3.441693333,3.388439167,5.377400667,4.095452333
12/11/2015 15:00,4.9231945,2.871494,4.246169667,4.019626833,4.024364167,5.099241333,4.056455333,3.461056167,3.628796333,4.121236833,4.249532
12/11/2015 16:00,5.089646333,3.192622333,4.389731167,3.923585,4.160427167,5.271645333,4.193604,3.848118333,4.009869667,5.429822833,10.749848
12/11/2015 17:00,5.280625,3.375495667,4.554447,4.07081,4.316538167,5.469453333,4.350960667,4.068539,4.2268785,4.179795,6.015215
12/11/2015 18:00,5.339319333,3.416366333,4.605070167,4.116056833,4.364516333,5.530246333,4.399320667,4.339094667,4.054085833,6.193231,4.608716833
12/11/2015 19:00,5.299645167,3.436726667,4.570852333,4.085473333,4.332086167,5.489154333,4.590992167,5.5381645,4.2995385,4.194851167,4.574471667
12/11/2015 20:00,5.012891667,3.432162833,4.3235315,3.8644155,4.097684833,6.492120333,4.130361333,4.136840667,4.072830833,3.967874167,4.3269555
12/11/2015 21:00,4.307070667,3.117986,3.714773333,3.320300333,3.520725833,4.461084667,3.77316,3.758158333,3.700007833,3.6335535,3.717714
12/11/2015 22:00,2.986401833,2.429927333,2.80008,4.269181,4.191254333,3.093192167,2.685,4.307987833,2.883511167,2.363839333,2.577758667
12/11/2015 23:00,2.273285833,1.862916667,1.960670167,1.752465667,1.858251167,2.354576,1.873069333,3.047279,3.372926,5.147488333,1.962221667
12/12/2015 0:00,1.958797333,1.515586167,1.689428833,1.510028,1.601178833,2.028841333,1.613946333,1.8278595,2.380177,1.550454667,2.133888167
12/12/2015 1:00,1.984249333,1.552717333,1.711379167,1.529648167,1.621983167,2.055202667,1.634917,1.871515,1.842556833,1.570600333,1.712735167
12/12/2015 2:00,2.087273167,1.550059167,1.800237167,1.609069333,1.706198333,2.1619115,1.7198045,1.868311333,1.839402667,1.652148167,1.801661667
12/12/2015 3:00,2.296530167,1.643092167,1.980718167,1.770385,1.877251667,2.378651167,1.892220667,1.980446,1.9498015,1.817781833,4.254775333
12/12/2015 4:00,2.989762333,1.7231655,2.578617667,2.304793333,2.443919833,3.174570667,2.463407833,2.076959,2.0448215,2.3664985,2.580659833
12/12/2015 5:00,4.387773667,2.4165955,3.784377833,3.382513833,3.811053167,4.5446745,3.615296667,3.134053667,2.867690333,3.473072333,3.787374833
12/12/2015 6:00,7.179190667,3.157508,4.906870333,4.185272333,4.437910667,5.623244167,4.6976605,3.805795333,3.746907667,4.521682333,4.686216833
12/12/2015 7:00,5.448372167,4.289356,4.505619167,4.0290335,4.27026,5.410815667,6.271290833,3.696761333,3.639560667,4.134983333,4.509187
12/12/2015 8:00,4.969135667,2.9675805,4.285793333,4.0531775,4.061918,5.146825667,4.318668333,3.576872667,3.521527,3.933240833,4.732310167
12/12/2015 9:00,4.681338667,2.9527495,4.037573,3.608822167,3.826663667,4.8487375,3.857178833,5.5242395,4.899751833,5.679883,4.482026333
12/12/2015 10:00,4.399515667,2.886638333,4.018866833,3.3915665,5.214378833,4.710767,3.624971667,3.7006045,3.425474833,3.4823675,6.129713167
12/12/2015 11:00,4.2398405,2.732471,3.656789167,4.669664667,3.465770667,4.393319333,4.8945985,3.2934905,3.463823,3.355978,3.659684333
12/12/2015 12:00,4.153351667,2.673175833,3.582193,3.201798833,4.796262667,4.301869167,3.422145167,3.443315833,3.172167167,3.287519,3.585029167
12/12/2015 13:00,4.1929935,2.565129833,3.840743333,3.232358667,3.427476167,4.3429285,3.454807667,3.0917915,6.1837255,4.7200885,3.619247167
12/12/2015 14:00,4.2977285,2.586439667,3.706715833,3.3130995,3.5130895,5.829280167,3.541103667,3.117478,3.290534,3.401798833,3.709651333
12/12/2015 15:00,4.459418667,2.600991667,3.846171333,3.437744833,3.645259,4.618881,3.674328,3.1350165,5.268645,3.529782167,6.181415167
12/12/2015 16:00,4.610190167,2.891869833,3.976208833,3.553974667,3.7685055,6.0027205,3.798556167,3.485616167,5.391427167,3.649122833,3.979357333
12/12/2015 17:00,4.783177667,3.057516167,4.125408,3.68733,5.8768875,4.954218,3.941089167,3.685274,3.6293505,3.786049333,4.128675
12/12/2015 18:00,4.8363435,3.170135833,4.1712625,3.728314167,3.953368833,5.009284667,4.207389667,3.729894667,3.672181,6.019468,4.174565
12/12/2015 19:00,4.8004075,3.112979167,4.140268333,3.700611333,3.923993833,4.972064167,3.957152167,5.147949,3.694067,4.024045833,4.586669333
12/12/2015 20:00,4.5406655,3.1088455,3.916245,3.500377667,3.711672667,4.703033167,4.616314,3.968433833,3.910453167,3.594091167,3.919346
12/12/2015 21:00,3.901334,2.824265,3.364832667,3.007520667,3.189065667,4.040841,4.089538833,3.404131,4.440327333,3.088039,3.367496667
12/12/2015 22:00,2.710440167,2.2049865,2.3377075,2.089466,2.215593167,2.807361667,2.233261333,6.5782925,3.488557833,2.145406333,2.339557833
12/12/2015 23:00,2.029959333,1.660210667,1.750805167,1.789246667,1.883708667,2.1025485,1.672581667,2.223471833,1.970115667,1.831142833,1.7521915
12/13/2015 0:00,1.471465833,1.100169,1.269114667,1.134346167,1.202819333,1.524083833,1.212412,1.3260505,1.305532667,1.164715667,1.270118667
12/13/2015 1:00,1.484787167,1.196453,1.280603167,1.144615667,1.2137085,1.537880833,1.223387167,1.4421045,1.419790167,1.175259667,1.281617
12/13/2015 2:00,1.608092667,1.237208,1.386952333,1.2396715,1.314502,1.665596333,1.324985,1.491227,1.468153333,1.272861167,1.3880505
12/13/2015 3:00,1.963266333,1.4002505,1.693282167,1.513472833,1.604830667,2.033469333,1.841989333,1.687743667,1.661629333,1.778351667,1.694623667
12/13/2015 4:00,2.932943333,1.588271833,2.529613167,2.260992833,2.397474167,3.037821333,2.416592,1.914369333,1.8847485,2.321525,2.974740167
12/13/2015 5:00,4.512832833,2.461373,3.892239333,3.478921667,3.688921667,5.901881,3.718339167,2.966731,2.920827,3.572061333,3.895321833
12/13/2015 6:00,5.693432,3.372901167,4.910486,4.389040667,4.653978167,5.8970225,4.691091333,4.064086,4.222496333,4.506546,4.9143745
12/13/2015 7:00,5.297051333,3.5076235,4.5686145,4.083472,4.329965667,5.486466833,6.114577667,4.138,4.073972333,4.417158167,4.574099333
12/13/2015 8:00,4.782655667,3.12688,4.124957667,3.686928,9.1392015,5.031575833,3.940659833,3.768877333,4.1531465,5.5357175,6.398848
12/13/2015 9:00,4.366902167,3.561544,5.516460167,5.333402333,4.444675833,4.600954167,3.598098667,3.449595167,3.396218,3.456551,6.535347167
12/13/2015 10:00,4.011678,2.6717635,3.460002,3.092584,3.279262667,4.233029,3.3054135,9.5289385,3.1704905,3.399740333,5.794940667
12/13/2015 11:00,3.854536,2.403246167,3.324469833,2.971443333,3.150811333,3.992369667,3.175936833,2.896670667,4.247675833,3.0509965,5.659300667
12/13/2015 12:00,5.1741745,2.471075167,3.2541315,2.908574833,3.084146,3.907899,4.50993,2.8873065,2.842630333,2.986444,6.032032667
12/13/2015 13:00,3.8061635,2.295512,3.282749,2.934153833,3.111269,3.942267167,3.136080333,2.766817167,2.724005667,3.012707833,3.728470667
12/13/2015 14:00,3.953635667,2.2746185,3.409941833,3.047839,3.231817667,4.095012833,4.658781,2.7416335,2.699213333,3.129437,3.412642167
12/13/2015 15:00,4.182655667,2.319518,3.607467667,3.2243895,3.643386333,4.3322215,3.446290667,2.795752,2.752492833,4.711906833,3.610324
12/13/2015 16:00,4.391395333,2.604181667,4.0118615,3.385306167,3.589655,4.548425333,3.618281,3.360155667,3.090293833,3.475939,3.790501167
12/13/2015 17:00,4.657183667,2.8525685,4.016739833,3.590201833,3.806918833,4.8237185,3.837277333,3.438246167,3.385046,3.68632,4.019920333
12/13/2015 18:00,6.192077667,3.6851835,4.132054333,3.693270833,3.91621,4.962200667,5.9144155,4.953939333,4.898884167,3.7921495,4.1353265
12/13/2015 19:00,4.767048667,3.567316167,6.0784735,3.674895167,3.896725167,4.937512,3.927799667,7.300398333,5.396712333,5.174472833,4.114751833
12/13/2015 20:00,4.461149167,3.097663167,3.847663167,3.439079333,3.646673667,4.620673833,5.076947,4.8959265,3.6758905,5.138505333,4.293832833
12/13/2015 21:00,3.682646833,2.864141333,3.288398167,2.838935833,4.4114945,3.814333167,3.034308833,3.852033667,4.487645833,5.465901667,3.178733833
12/13/2015 22:00,2.326450833,2.133950167,2.343063333,1.795316667,6.488213167,2.4875395,2.141233667,4.3543835,3.40426,3.808444333,2.451236167
12/13/2015 23:00,1.652811,1.279965333,1.425521333,3.2392525,1.5754165,1.711912833,1.58619,1.542762333,1.518891833,1.756976167,1.869772
12/14/2015 0:00,1.427238833,1.053678833,1.230968333,1.100251167,1.1666675,1.4782745,1.1759705,1.2700155,1.250364167,1.1297085,1.231943
12/14/2015 1:00,1.4717865,1.1859785,1.269390833,1.134593667,1.203081667,1.524415667,1.212675667,1.429477167,1.407359,1.164969,1.270395833
12/14/2015 2:00,1.594013,1.226376,1.374808333,1.228817,1.3029935,1.651012667,1.313383667,1.4781705,1.455299,1.261715167,1.375897833
12/14/2015 3:00,1.946076,1.387989667,1.678456333,1.500220667,1.590780167,2.0156655,1.603466,1.672965667,1.64708,1.540385833,2.1229075
12/14/2015 4:00,2.907263,1.574365833,2.507463667,2.241196167,2.376482167,3.011222667,2.395433167,1.897608,1.868245667,2.301198,2.509449333
12/14/2015 5:00,4.473319667,2.439821333,3.858160167,3.448461333,3.656622333,4.633279833,3.685782167,2.940754333,3.116545667,3.540785167,3.861215667
12/14/2015 6:00,5.8679415,3.342278833,4.979671333,4.350611333,4.613229667,6.8264075,4.650017667,4.028501333,5.710119667,4.467087167,4.8713455
12/14/2015 7:00,5.250671833,3.403064833,4.6407935,4.047718833,4.292053333,5.762981833,5.951833333,4.101769167,4.038301667,6.130529667,4.532198833
12/14/2015 8:00,4.740780167,3.0995015,5.838925,5.404728833,3.875252833,4.910303333,3.9061555,3.9571715,3.678072333,3.976849167,4.092078167
12/14/2015 9:00,4.328665667,2.836925333,3.733398667,3.336948,3.538378167,4.483452667,3.566594667,3.640685167,3.587776,5.176369167,4.179477167
12/14/2015 10:00,3.976553,2.648370333,3.429707667,3.289866,3.250551167,4.118749333,3.500831833,3.1921235,3.364024,4.897660667,3.432422833
12/14/2015 11:00,3.820786,2.382203833,3.2953625,2.945426833,3.123222333,3.957412833,3.148129333,2.8713085,2.826879833,3.0242825,3.7410945
12/14/2015 12:00,3.739946667,2.374502833,3.225638833,4.284298167,3.2815025,3.873682,3.081521,2.862026,3.0390335,2.960295667,5.500683333
12/14/2015 13:00,3.772837833,2.2754125,3.254007167,2.908462333,3.084028167,3.907750167,3.108621167,2.742592167,2.700155,2.986330167,3.256583167
12/14/2015 14:00,3.9190185,2.254703,3.3800855,3.021153167,3.203520667,4.059156667,3.229066667,2.717628667,2.896872,3.102036667,6.089042167
12/14/2015 15:00,4.146033667,2.299209,3.575881667,3.196156833,3.389089333,4.2942895,3.416115333,4.732119333,2.728392167,3.281726667,3.578712667
12/14/2015 16:00,4.352944667,2.581380667,3.754339333,3.355665167,3.558225,4.508600333,3.586599833,3.1113795,4.807185833,3.4455045,3.757311667
12/14/2015 17:00,4.616406833,2.827592333,3.981570333,3.558766,3.773586667,4.781482833,3.803678333,3.408142,3.355407333,3.878402833,6.691004
12/14/2015 18:00,4.748937167,2.9261705,4.095875667,3.660933667,3.881921,4.918752667,3.912877,3.526961,3.472386833,3.758946,4.099118333
12/14/2015 19:00,4.7253095,3.051221833,4.075496833,5.043911667,8.1449815,5.127975167,3.893408333,3.6776855,9.929397833,3.964604167,4.078724167
12/14/2015 20:00,4.422087333,3.070538833,3.813974333,3.408966333,5.654018667,4.5802155,3.643569833,3.700970167,10.316012,5.4672115,4.2601165
12/14/2015 21:00,3.650403167,2.839063333,3.148408667,2.814077833,2.983946,3.858834167,6.357710167,3.4219685,3.369019667,3.113778333,3.150901
12/14/2015 22:00,2.305351,2.114616,1.988326,4.1928785,2.108822,2.3877875,2.483472833,2.548779,2.5093415,1.824764667,4.696182833
12/14/2015 23:00,3.607605667,1.2704175,1.415015167,1.264753833,1.341098333,2.9992695,1.351793,3.7133895,1.728853833,1.298614667,1.859258667
12/15/2015 0:00,1.4392635,1.062679833,1.241340167,1.109521667,1.176495833,1.490729167,1.185879,1.280866,1.261047167,1.1392265,3.948601833
12/15/2015 1:00,1.4862735,1.197650667,1.281884667,1.145760833,1.2149235,1.539419,1.2246115,1.443547167,1.421211667,1.176435667,1.282899667
12/15/2015 2:00,1.609702167,1.2384465,1.3883405,1.240912333,1.315816833,1.667263833,1.326309833,1.492719,1.469622167,1.2741345,1.389439833
12/15/2015 3:00,1.96523,1.401650833,1.694977,1.514987,1.606437167,2.035505333,1.619247167,1.689432667,1.663291667,1.555546333,2.139443167
12/15/2015 4:00,2.935878167,1.589861833,2.5321435,2.263255167,2.399873,3.040861167,2.419011167,1.916285167,2.107927,2.323847333,2.534148667
12/15/2015 5:00,6.267433667,2.4638355,4.1204945,3.482402833,3.916972167,4.678883667,3.7220595,3.190994,3.034395167,3.575635333,4.344210833
12/15/2015 6:00,5.69913,3.375176,4.915399833,4.617792333,4.658636,5.980819667,5.032326167,4.289446667,6.076695667,4.511055667,8.076162667
12/15/2015 7:00,5.3023515,3.436560167,4.573186167,5.837641,4.3342985,5.569855333,4.4810415,4.474082,5.821998833,9.3227105,7.292421333
12/15/2015 8:00,4.787441667,3.1300085,4.1290845,3.914976667,3.913394833,4.958634,3.944602,3.883295333,3.714274167,5.190613667,4.132355
12/15/2015 9:00,4.371270833,2.864848167,3.770144833,3.3697915,3.573204167,4.527581667,3.601698833,3.6743405,3.399617333,3.460009833,3.7731305
12/15/2015 10:00,4.015692,2.674436833,3.463464833,3.095678,3.506905167,4.159288,3.308720667,3.223542,3.173663833,3.178557667,3.4662075
12/15/2015 11:00,3.8583925,2.405650667,3.327797167,2.974417667,3.153963833,3.996363333,3.1791145,2.899568833,2.854704,3.054049333,3.773555333
12/15/2015 12:00,3.776757333,2.397874333,3.2573875,4.312674833,3.087232333,3.911809333,3.111851,2.890195667,2.845475167,2.989432,3.259967
12/15/2015 13:00,3.809972667,2.297809,4.687228,2.937089833,3.114383,3.946212,3.139218667,2.769586,2.726731167,3.0157235,5.561129
12/15/2015 14:00,3.957591,2.276894833,3.413353833,3.050889,3.235051833,5.3267845,3.26085,2.744378,2.701913667,3.132569,3.416056167
12/15/2015 15:00,4.186840833,2.321838667,3.611077833,3.227616333,3.422447,4.336557,3.449739,2.7985495,2.755247333,3.314027333,3.613937167
12/15/2015 16:00,4.3957895,2.606788333,5.1924835,3.388694167,3.593248333,4.552977,3.621901,3.142003333,3.093386167,3.7037765,3.794293333
12/15/2015 17:00,4.661844167,2.855422833,4.245119,3.593794,3.810729,4.8285455,3.8411165,4.837512333,3.388432833,3.914368333,4.023943
12/15/2015 18:00,4.795679667,2.954972,4.360550167,3.6969675,5.321321667,4.967166167,3.9513895,5.3056265,3.727857,3.7959435,5.314901333
12/15/2015 19:00,4.771818333,3.081253667,4.115610833,3.678572833,3.9006245,4.942452833,3.931729667,5.674727667,5.325868333,5.744031667,6.1581455
12/15/2015 20:00,4.465612667,3.100761833,3.8515135,3.442519833,3.650322833,4.6252975,3.679432167,3.737397833,6.583586,5.5016605,3.8545625
12/15/2015 21:00,3.686331667,2.8670065,3.179397667,2.841776167,3.0133155,3.81815,3.039211833,3.455648667,3.623472667,3.1422175,3.625038167
12/15/2015 22:00,2.331806,2.139002167,2.235501833,3.764553833,3.873061833,2.415188,5.782939,2.578172667,2.538281167,2.294423667,2.012734333
12/15/2015 23:00,1.867449833,1.273019333,1.417135833,1.266650167,1.343110167,3.001816667,3.320796333,1.534390167,3.254597667,1.3005625,1.4182585
12/16/2015 0:00,1.308033,0.964924233,1.1281555,1.008357,1.069224167,1.354806667,1.077751,1.163038,1.145042167,1.035352667,1.129049
12/16/2015 1:00,1.337897333,1.078087833,1.153912833,1.031379,1.093636667,1.385738667,1.102357167,1.299437167,1.279330667,1.058991667,1.154826833
12/16/2015 2:00,1.449004667,1.114811,1.249741333,1.117031,1.184459,1.500818833,1.193904833,1.343700167,1.322909333,1.146937167,1.250730833
12/16/2015 3:00,1.769040667,1.261724333,1.5257665,1.363745167,1.446066,1.832299,1.457597167,3.264726,1.497244667,1.400255833,1.526975
12/16/2015 4:00,2.642787333,1.431144833,2.279358333,2.037312833,2.160292,2.737290667,2.17752,1.724981333,1.698289667,2.091856333,2.7242855
12/16/2015 5:00,4.0663795,2.2178695,3.619361833,3.134752833,3.323977333,4.211787333,3.350485,2.673233,2.631869833,3.667397667,6.214374667
12/16/2015 6:00,5.1301825,3.112727333,4.761231167,3.954833667,4.417920667,5.3136315,4.2270025,3.883319667,5.570608333,6.035156667,4.871319333
12/16/2015 7:00,4.997374333,3.170185333,4.341001833,3.903854833,4.125963,4.943692,4.381436,3.7286285,3.893327,4.222990167,4.121768833
12/16/2015 8:00,4.309509,2.817537833,3.716876,3.546539,3.747079667,4.4636105,3.550811333,3.3960225,5.086326833,3.411122833,3.719818833
12/16/2015 9:00,3.9348845,3.801155,3.393769167,4.4345765,3.216490667,4.075590333,3.24214,3.329621,3.060231167,3.114595167,3.396456833
12/16/2015 10:00,3.614803167,2.407445833,3.117705333,2.786635667,2.954846667,3.7440645,3.202769333,2.9017335,2.8568345,2.86124,3.120173833
12/16/2015 11:00,3.473207833,2.165492833,2.995581,2.677479833,2.839102,3.675303667,2.861742167,2.610103333,2.569716167,2.749162167,3.441076333
12/16/2015 12:00,3.399721667,2.158493,2.932200333,2.845189333,2.779032,3.521291167,2.8011925,2.601665667,2.561409667,2.690995667,2.934522333
12/16/2015 13:00,3.429620167,2.068417667,3.182347833,3.988071167,2.803472167,3.552259,2.825827833,2.493096333,2.6758135,2.714661333,2.9603295
12/16/2015 14:00,3.5625025,2.0495915,3.072596667,3.027676333,2.9120945,3.689893167,2.935316833,2.470404833,2.653473167,2.819842167,3.075029667
12/16/2015 15:00,3.768866167,2.090049167,3.250581167,2.905401,3.080782167,3.903636,3.105349667,2.519169167,2.480189,4.3843775,3.2531565
12/16/2015 16:00,3.956954833,2.3465505,3.412804667,3.050398667,3.2345305,4.098450167,3.2603245,2.828335333,4.180398,3.132063833,3.415507833
12/16/2015 17:00,4.196449833,2.570364167,3.6193645,3.235023833,3.430300833,4.346508167,5.424631333,3.098100833,3.050164,3.321632167,6.328512667
12/16/2015 18:00,4.316923833,2.659975,3.723272,4.729089333,3.528780667,4.471291167,3.556919667,9.5147305,3.156502,3.416992833,3.7262195
12/16/2015 19:00,4.2954455,2.773650333,3.7047475,3.311338667,3.511222167,4.449044667,3.539223,4.738949167,3.291395167,3.399991833,3.707679833
12/16/2015 20:00,4.019808333,2.791210833,3.467014,3.098851333,3.2859095,4.241449333,3.312112167,3.364291333,3.312234333,4.931899,3.912882667
12/16/2015 21:00,3.318322667,2.580791667,2.861995667,2.558080833,8.817250833,4.495899833,2.734125667,3.1106695,3.062537833,2.626565333,2.864261667
12/16/2015 22:00,2.102092167,1.928854167,1.813018333,1.620492833,1.718312,2.423915667,1.9563755,2.546172,2.510199167,1.663878167,2.257577833
